station,datetime,rainfall,temperature,humidity,wind_speed,pressure,msl_pressure,weather_main
HARIDWAR,2025-07-20 08:00:00,0.01,29.9,68,1.3055555555555556,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-20 09:00:00,0.0,31.4,62,1.5,1000.0,1000.0,Sunny
HARIDWAR,2025-07-20 10:00:00,0.0,32.7,58,1.8055555555555556,1000.0,1000.0,Sunny
HARIDWAR,2025-07-20 11:00:00,0.0,33.7,54,2.305555555555556,999.0,999.0,Partly cloudy
HARIDWAR,2025-07-20 12:00:00,0.01,34.4,51,2.8055555555555554,998.0,998.0,Patchy rain possible
HARIDWAR,2025-07-20 13:00:00,0.01,35.0,49,2.8055555555555554,997.0,997.0,Patchy rain possible
HARIDWAR,2025-07-20 14:00:00,0.02,35.3,48,2.305555555555556,997.0,997.0,Patchy rain possible
HARIDWAR,2025-07-20 15:00:00,0.02,35.2,48,1.5,996.0,996.0,Patchy rain possible
HARIDWAR,2025-07-20 16:00:00,0.01,34.5,52,0.6111111111111112,996.0,996.0,Patchy rain possible
HARIDWAR,2025-07-20 17:00:00,0.01,32.8,59,0.3055555555555556,996.0,996.0,Thundery outbreaks possible
HARIDWAR,2025-07-20 18:00:00,0.0,31.3,63,0.38888888888888884,997.0,997.0,Partly cloudy
HARIDWAR,2025-07-20 19:00:00,0.01,31.0,62,0.888888888888889,997.0,997.0,Patchy rain possible
HARIDWAR,2025-07-20 20:00:00,0.04,30.7,63,1.0,998.0,998.0,Patchy rain possible
HARIDWAR,2025-07-20 21:00:00,0.07,30.2,64,1.1111111111111112,998.0,998.0,Patchy rain possible
HARIDWAR,2025-07-20 22:00:00,0.06,29.3,70,1.5,998.0,998.0,Patchy rain possible
HARIDWAR,2025-07-20 23:00:00,0.25,28.3,77,1.8888888888888888,999.0,999.0,Light rain shower
HARIDWAR,2025-07-19 00:00:00,0.0,26.6,82,1.611111111111111,1001.0,1001.0,Partly cloudy
HARIDWAR,2025-07-19 01:00:00,0.0,26.2,82,1.3888888888888888,1001.0,1001.0,Partly cloudy
HARIDWAR,2025-07-19 02:00:00,0.0,26.0,83,1.3055555555555556,1000.0,1000.0,Partly cloudy
HARIDWAR,2025-07-19 03:00:00,0.0,25.8,84,1.1944444444444444,1000.0,1000.0,Partly cloudy
HARIDWAR,2025-07-19 04:00:00,0.0,25.5,85,1.1111111111111112,1000.0,1000.0,Partly cloudy
HARIDWAR,2025-07-19 05:00:00,0.0,25.3,86,1.1111111111111112,1000.0,1000.0,Partly cloudy
HARIDWAR,2025-07-19 06:00:00,0.0,26.2,85,1.0,1000.0,1000.0,Sunny
HARIDWAR,2025-07-19 07:00:00,0.0,27.6,79,1.3888888888888888,1001.0,1001.0,Sunny
HARIDWAR,2025-07-19 08:00:00,0.0,29.0,73,1.6944444444444442,1001.0,1001.0,Sunny
HARIDWAR,2025-07-19 09:00:00,0.0,30.5,68,1.8055555555555556,1001.0,1001.0,Sunny
HARIDWAR,2025-07-19 10:00:00,0.01,31.8,63,2.0,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-19 11:00:00,0.02,32.7,59,2.305555555555556,1001.0,1001.0,Thundery outbreaks possible
HARIDWAR,2025-07-19 12:00:00,0.03,33.3,57,2.694444444444444,1000.0,1000.0,Thundery outbreaks possible
HARIDWAR,2025-07-19 13:00:00,0.02,33.8,54,2.694444444444444,999.0,999.0,Thundery outbreaks possible
HARIDWAR,2025-07-19 14:00:00,0.03,33.5,56,2.611111111111111,998.0,998.0,Thundery outbreaks possible
HARIDWAR,2025-07-19 15:00:00,0.03,32.3,62,2.111111111111111,998.0,998.0,Thundery outbreaks possible
HARIDWAR,2025-07-19 16:00:00,0.01,30.7,69,2.1944444444444446,997.0,997.0,Thundery outbreaks possible
HARIDWAR,2025-07-19 17:00:00,0.0,29.7,73,2.0,997.0,997.0,Thundery outbreaks possible
HARIDWAR,2025-07-19 18:00:00,0.0,29.3,75,1.3888888888888888,997.0,997.0,Thundery outbreaks possible
HARIDWAR,2025-07-19 19:00:00,0.0,29.0,74,1.1944444444444444,998.0,998.0,Partly cloudy
HARIDWAR,2025-07-19 20:00:00,0.0,28.8,74,1.1944444444444444,998.0,998.0,Partly cloudy
HARIDWAR,2025-07-19 21:00:00,0.0,28.4,75,1.3055555555555556,999.0,999.0,Partly cloudy
HARIDWAR,2025-07-19 22:00:00,0.0,28.0,76,1.611111111111111,999.0,999.0,Partly cloudy
HARIDWAR,2025-07-19 23:00:00,0.0,27.5,78,1.3888888888888888,999.0,999.0,Partly cloudy
HARIDWAR,2025-07-18 00:00:00,0.0,25.2,85,1.8055555555555556,1004.0,1004.0,Partly cloudy
HARIDWAR,2025-07-18 01:00:00,0.0,25.1,86,1.3888888888888888,1004.0,1004.0,Partly cloudy
HARIDWAR,2025-07-18 02:00:00,0.0,24.7,86,1.6944444444444442,1003.0,1003.0,Partly cloudy
HARIDWAR,2025-07-18 03:00:00,0.0,24.5,85,1.5,1003.0,1003.0,Cloudy
HARIDWAR,2025-07-18 04:00:00,0.0,24.4,84,1.3055555555555556,1003.0,1003.0,Partly cloudy
HARIDWAR,2025-07-18 05:00:00,0.0,24.0,84,1.611111111111111,1003.0,1003.0,Partly cloudy
HARIDWAR,2025-07-18 06:00:00,0.0,25.0,82,1.6944444444444442,1003.0,1003.0,Partly cloudy
HARIDWAR,2025-07-18 07:00:00,0.0,26.8,76,1.1111111111111112,1004.0,1004.0,Sunny
HARIDWAR,2025-07-18 08:00:00,0.0,28.1,71,0.8055555555555555,1004.0,1004.0,Sunny
HARIDWAR,2025-07-18 09:00:00,0.0,30.5,61,1.1111111111111112,1004.0,1004.0,Partly cloudy
HARIDWAR,2025-07-18 10:00:00,0.0,31.9,56,0.888888888888889,1004.0,1004.0,Partly cloudy
HARIDWAR,2025-07-18 11:00:00,0.0,33.0,54,0.888888888888889,1003.0,1003.0,Partly cloudy
HARIDWAR,2025-07-18 12:00:00,0.01,33.9,51,1.1944444444444444,1003.0,1003.0,Patchy rain possible
HARIDWAR,2025-07-18 13:00:00,0.01,34.2,50,1.1944444444444444,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-18 14:00:00,0.07,34.2,51,0.8055555555555555,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-18 15:00:00,0.04,33.6,54,0.6944444444444444,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-18 16:00:00,0.18,32.7,60,0.6944444444444444,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-18 17:00:00,0.15,31.5,66,1.0,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-18 18:00:00,0.14,30.7,70,1.3055555555555556,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-18 19:00:00,0.0,29.3,72,1.6944444444444442,1000.0,1000.0,Partly cloudy
HARIDWAR,2025-07-18 20:00:00,0.0,28.7,74,1.8055555555555556,1001.0,1001.0,Partly cloudy
HARIDWAR,2025-07-18 21:00:00,0.0,28.2,75,1.8055555555555556,1001.0,1001.0,Partly cloudy
HARIDWAR,2025-07-18 22:00:00,0.0,27.9,76,2.0,1001.0,1001.0,Partly cloudy
HARIDWAR,2025-07-18 23:00:00,0.0,27.6,77,2.111111111111111,1000.0,1000.0,Partly cloudy
HARIDWAR,2025-07-17 00:00:00,0.3,25.7,89,1.6944444444444442,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-17 01:00:00,0.28,25.6,89,1.8055555555555556,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-17 02:00:00,0.1,25.6,89,2.0,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-17 03:00:00,0.41,25.1,90,2.305555555555556,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-17 04:00:00,0.47,25.0,91,2.5,1002.0,1002.0,Light rain shower
HARIDWAR,2025-07-17 05:00:00,0.82,24.5,92,2.694444444444444,1002.0,1002.0,Light rain shower
HARIDWAR,2025-07-17 06:00:00,1.55,24.2,93,2.305555555555556,1003.0,1003.0,Light rain
HARIDWAR,2025-07-17 07:00:00,1.39,24.5,93,2.0,1004.0,1004.0,Light rain
HARIDWAR,2025-07-17 08:00:00,1.03,24.5,92,2.5,1004.0,1004.0,Light rain
HARIDWAR,2025-07-17 09:00:00,0.63,24.4,92,2.388888888888889,1005.0,1005.0,Light drizzle
HARIDWAR,2025-07-17 10:00:00,0.71,24.5,93,2.1944444444444446,1005.0,1005.0,Light drizzle
HARIDWAR,2025-07-17 11:00:00,0.79,25.0,93,2.0,1005.0,1005.0,Light rain shower
HARIDWAR,2025-07-17 12:00:00,1.04,25.0,93,1.6944444444444442,1005.0,1005.0,Light rain
HARIDWAR,2025-07-17 13:00:00,1.15,25.1,92,1.8055555555555556,1005.0,1005.0,Light rain
HARIDWAR,2025-07-17 14:00:00,0.85,25.0,93,1.6944444444444442,1004.0,1004.0,Light rain
HARIDWAR,2025-07-17 15:00:00,0.4,25.3,92,1.1944444444444444,1004.0,1004.0,Light rain shower
HARIDWAR,2025-07-17 16:00:00,0.06,25.6,90,1.0,1004.0,1004.0,Patchy rain possible
HARIDWAR,2025-07-17 17:00:00,0.0,25.4,91,0.888888888888889,1003.0,1003.0,Partly cloudy
HARIDWAR,2025-07-17 18:00:00,0.0,25.3,91,1.0,1003.0,1003.0,Overcast
HARIDWAR,2025-07-17 19:00:00,0.0,25.2,91,0.8055555555555555,1003.0,1003.0,Cloudy
HARIDWAR,2025-07-17 20:00:00,0.0,25.2,90,1.0,1003.0,1003.0,Partly cloudy
HARIDWAR,2025-07-17 21:00:00,0.0,25.2,89,0.6944444444444444,1004.0,1004.0,Partly cloudy
HARIDWAR,2025-07-17 22:00:00,0.01,25.3,88,0.888888888888889,1004.0,1004.0,Patchy rain possible
HARIDWAR,2025-07-17 23:00:00,0.01,25.3,88,1.6944444444444442,1004.0,1004.0,Patchy rain possible
HARIDWAR,2025-07-16 00:00:00,2.1,25.4,92,1.6944444444444442,1002.0,1002.0,Light rain shower
HARIDWAR,2025-07-16 01:00:00,1.36,25.1,92,1.5,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-16 02:00:00,0.61,24.9,93,1.5,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-16 03:00:00,0.6,24.8,94,1.5,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-16 04:00:00,0.74,24.6,94,1.611111111111111,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-16 05:00:00,0.26,24.7,94,1.3888888888888888,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-16 06:00:00,0.04,25.3,91,1.3888888888888888,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-16 07:00:00,0.36,26.1,87,2.0,1002.0,1002.0,Light rain shower
HARIDWAR,2025-07-16 08:00:00,0.13,26.7,84,2.694444444444444,1003.0,1003.0,Patchy rain possible
HARIDWAR,2025-07-16 09:00:00,0.2,27.4,81,2.888888888888889,1003.0,1003.0,Light rain shower
HARIDWAR,2025-07-16 10:00:00,0.33,28.6,76,3.5,1003.0,1003.0,Light rain shower
HARIDWAR,2025-07-16 11:00:00,0.64,29.5,72,3.6944444444444446,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-16 12:00:00,1.1,30.3,70,3.8055555555555554,1002.0,1002.0,Light rain shower
HARIDWAR,2025-07-16 13:00:00,0.95,30.9,68,4.111111111111112,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-16 14:00:00,0.67,31.4,66,4.194444444444445,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-16 15:00:00,0.45,31.5,65,4.194444444444445,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-16 16:00:00,0.2,31.3,66,4.0,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-16 17:00:00,0.62,30.2,72,3.3055555555555554,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-16 18:00:00,0.82,28.5,81,2.388888888888889,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-16 19:00:00,0.13,27.0,85,1.8055555555555556,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-16 20:00:00,0.7,26.4,87,1.611111111111111,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-16 21:00:00,0.7,25.9,89,1.611111111111111,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-16 22:00:00,0.47,25.7,89,1.5,1003.0,1003.0,Patchy rain possible
HARIDWAR,2025-07-16 23:00:00,0.53,25.6,90,1.5,1003.0,1003.0,Light rain shower
HARIDWAR,2025-07-15 00:00:00,1.67,25.5,88,2.1944444444444446,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-15 01:00:00,2.41,25.0,91,1.8055555555555556,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-15 02:00:00,2.11,24.8,91,1.8055555555555556,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-15 03:00:00,0.95,24.7,91,1.3888888888888888,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-15 04:00:00,0.0,24.8,90,1.5,1000.0,1000.0,Partly cloudy
HARIDWAR,2025-07-15 05:00:00,0.0,25.0,88,1.1111111111111112,1000.0,1000.0,Clear
HARIDWAR,2025-07-15 06:00:00,0.04,26.1,85,1.1111111111111112,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-15 07:00:00,0.0,27.4,79,2.0,1001.0,1001.0,Partly cloudy
HARIDWAR,2025-07-15 08:00:00,0.0,28.8,74,2.8055555555555554,1001.0,1001.0,Partly cloudy
HARIDWAR,2025-07-15 09:00:00,0.23,30.3,67,3.1111111111111107,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-15 10:00:00,0.23,31.6,62,3.6944444444444446,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-15 11:00:00,0.45,32.5,59,4.111111111111112,1001.0,1001.0,Light rain shower
HARIDWAR,2025-07-15 12:00:00,0.49,33.2,57,4.694444444444444,1000.0,1000.0,Light rain shower
HARIDWAR,2025-07-15 13:00:00,0.39,33.6,55,5.111111111111111,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-15 14:00:00,0.45,33.2,58,5.0,999.0,999.0,Patchy rain possible
HARIDWAR,2025-07-15 15:00:00,0.6,32.7,60,4.805555555555555,999.0,999.0,Patchy rain possible
HARIDWAR,2025-07-15 16:00:00,0.52,32.4,62,4.0,999.0,999.0,Light rain shower
HARIDWAR,2025-07-15 17:00:00,0.86,31.1,69,3.1111111111111107,999.0,999.0,Light rain shower
HARIDWAR,2025-07-15 18:00:00,0.53,29.3,76,2.305555555555556,1000.0,1000.0,Patchy rain possible
HARIDWAR,2025-07-15 19:00:00,1.38,27.5,81,3.1111111111111107,1000.0,1000.0,Light rain shower
HARIDWAR,2025-07-15 20:00:00,0.17,26.6,85,3.0,1001.0,1001.0,Patchy rain possible
HARIDWAR,2025-07-15 21:00:00,0.09,26.3,86,2.388888888888889,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-15 22:00:00,0.02,26.0,87,2.5,1002.0,1002.0,Patchy rain possible
HARIDWAR,2025-07-15 23:00:00,0.06,26.1,86,2.1944444444444446,1002.0,1002.0,Patchy rain possible
RISHIKESH,2025-07-21 00:00:00,1.12,26.4,85,1.8055555555555556,1000.0,1000.0,Light rain
RISHIKESH,2025-07-21 01:00:00,1.7,26.1,88,2.1944444444444446,1000.0,1000.0,Light rain
RISHIKESH,2025-07-21 02:00:00,4.09,25.1,93,2.0,999.0,999.0,Moderate rain at times
RISHIKESH,2025-07-21 03:00:00,7.2,24.6,97,1.6944444444444442,999.0,999.0,Moderate rain
RISHIKESH,2025-07-21 04:00:00,10.31,24.1,98,1.5,1000.0,1000.0,Heavy rain
RISHIKESH,2025-07-21 05:00:00,9.84,24.5,98,1.3888888888888888,1000.0,1000.0,Heavy rain
RISHIKESH,2025-07-21 06:00:00,5.53,24.5,97,0.888888888888889,1001.0,1001.0,Moderate rain
RISHIKESH,2025-07-21 07:00:00,6.26,24.5,97,0.6944444444444444,1002.0,1002.0,Moderate rain
RISHIKESH,2025-07-21 08:00:00,7.22,24.2,97,1.1944444444444444,1003.0,1003.0,Moderate rain
RISHIKESH,2025-07-21 09:00:00,5.49,24.0,96,1.0,1003.0,1003.0,Moderate rain
RISHIKESH,2025-07-21 10:00:00,2.48,24.4,95,0.6944444444444444,1004.0,1004.0,Light rain shower
RISHIKESH,2025-07-21 11:00:00,1.71,24.9,94,1.1111111111111112,1004.0,1004.0,Light rain shower
RISHIKESH,2025-07-21 12:00:00,1.26,24.9,93,0.6944444444444444,1004.0,1004.0,Light rain
RISHIKESH,2025-07-21 13:00:00,0.75,25.1,92,0.11111111111111112,1004.0,1004.0,Light rain shower
RISHIKESH,2025-07-21 14:00:00,0.25,25.0,93,0.19444444444444442,1003.0,1003.0,Light rain shower
RISHIKESH,2025-07-21 15:00:00,0.11,25.0,94,1.1111111111111112,1003.0,1003.0,Patchy rain possible
RISHIKESH,2025-07-21 16:00:00,0.01,24.8,93,1.3055555555555556,1002.0,1002.0,Patchy rain possible
RISHIKESH,2025-07-21 17:00:00,0.0,24.9,91,1.3888888888888888,1002.0,1002.0,Overcast
RISHIKESH,2025-07-21 18:00:00,0.0,25.0,90,1.3888888888888888,1002.0,1002.0,Overcast
RISHIKESH,2025-07-21 19:00:00,0.0,24.7,90,1.611111111111111,1002.0,1002.0,Overcast
RISHIKESH,2025-07-21 20:00:00,0.0,24.7,90,1.3055555555555556,1002.0,1002.0,Overcast
RISHIKESH,2025-07-21 21:00:00,0.0,23.7,89,1.0,1002.0,1002.0,Cloudy
RISHIKESH,2025-07-21 22:00:00,0.0,23.3,88,1.0,1002.0,1002.0,Cloudy
RISHIKESH,2025-07-21 23:00:00,0.0,22.3,88,1.5,1002.0,1002.0,Overcast
RISHIKESH,2025-07-20 00:00:00,0.0,23.7,79,0.6111111111111112,1001.0,1001.0,Partly cloudy
RISHIKESH,2025-07-20 01:00:00,0.01,22.9,80,0.5,1000.0,1000.0,Patchy rain possible
RISHIKESH,2025-07-20 02:00:00,0.01,22.4,80,0.19444444444444442,1000.0,1000.0,Patchy rain possible
RISHIKESH,2025-07-20 03:00:00,0.0,22.0,81,0.38888888888888884,1000.0,1000.0,Partly cloudy
RISHIKESH,2025-07-20 04:00:00,0.0,21.8,82,0.19444444444444442,1000.0,1000.0,Partly cloudy
RISHIKESH,2025-07-20 05:00:00,0.0,21.6,83,0.6111111111111112,1000.0,1000.0,Partly cloudy
RISHIKESH,2025-07-20 06:00:00,0.0,22.3,83,0.19444444444444442,1001.0,1001.0,Partly cloudy
RISHIKESH,2025-07-20 07:00:00,0.04,23.4,77,0.6944444444444444,1001.0,1001.0,Patchy rain possible
RISHIKESH,2025-07-20 08:00:00,0.05,24.6,73,1.0,1001.0,1001.0,Patchy rain possible
RISHIKESH,2025-07-20 09:00:00,0.03,26.0,68,1.3055555555555556,1001.0,1001.0,Patchy rain possible
RISHIKESH,2025-07-20 10:00:00,0.03,28.6,63,1.6944444444444442,1000.0,1000.0,Patchy rain possible
RISHIKESH,2025-07-20 11:00:00,0.09,32.3,59,2.305555555555556,1000.0,1000.0,Patchy rain possible
RISHIKESH,2025-07-20 12:00:00,0.14,33.3,56,2.888888888888889,999.0,999.0,Patchy rain possible
RISHIKESH,2025-07-20 13:00:00,0.09,33.5,56,2.8055555555555554,998.0,998.0,Patchy rain possible
RISHIKESH,2025-07-20 14:00:00,0.09,33.5,55,2.305555555555556,998.0,998.0,Patchy rain possible
RISHIKESH,2025-07-20 15:00:00,0.12,33.2,58,1.5,997.0,997.0,Patchy rain possible
RISHIKESH,2025-07-20 16:00:00,0.09,32.4,62,0.6111111111111112,997.0,997.0,Thundery outbreaks possible
RISHIKESH,2025-07-20 17:00:00,0.08,31.0,67,0.888888888888889,997.0,997.0,Thundery outbreaks possible
RISHIKESH,2025-07-20 18:00:00,0.06,29.9,70,1.0,998.0,998.0,Patchy rain possible
RISHIKESH,2025-07-20 19:00:00,0.04,29.4,70,1.3055555555555556,998.0,998.0,Patchy rain possible
RISHIKESH,2025-07-20 20:00:00,0.19,29.1,70,1.1944444444444444,999.0,999.0,Patchy rain possible
RISHIKESH,2025-07-20 21:00:00,0.37,28.6,73,1.3055555555555556,999.0,999.0,Patchy rain possible
RISHIKESH,2025-07-20 22:00:00,0.33,25.7,79,1.8888888888888888,999.0,999.0,Light rain shower
RISHIKESH,2025-07-20 23:00:00,0.55,24.7,86,2.305555555555556,1000.0,1000.0,Light drizzle
RISHIKESH,2025-07-19 00:00:00,0.0,21.1,86,1.5,1002.0,1002.0,Partly cloudy
RISHIKESH,2025-07-19 01:00:00,0.0,21.0,87,1.3888888888888888,1001.0,1001.0,Partly cloudy
RISHIKESH,2025-07-19 02:00:00,0.0,20.7,87,1.3055555555555556,1001.0,1001.0,Cloudy
RISHIKESH,2025-07-19 03:00:00,0.0,20.5,87,1.1944444444444444,1001.0,1001.0,Cloudy
RISHIKESH,2025-07-19 04:00:00,0.0,20.4,88,1.1111111111111112,1001.0,1001.0,Clear
RISHIKESH,2025-07-19 05:00:00,0.0,20.2,88,1.1111111111111112,1001.0,1001.0,Clear
RISHIKESH,2025-07-19 06:00:00,0.0,21.2,87,0.888888888888889,1001.0,1001.0,Sunny
RISHIKESH,2025-07-19 07:00:00,0.0,22.7,80,0.6111111111111112,1002.0,1002.0,Partly cloudy
RISHIKESH,2025-07-19 08:00:00,0.0,24.2,75,1.1944444444444444,1002.0,1002.0,Partly cloudy
RISHIKESH,2025-07-19 09:00:00,0.01,25.6,69,1.611111111111111,1002.0,1002.0,Patchy rain possible
RISHIKESH,2025-07-19 10:00:00,0.03,26.8,66,1.8888888888888888,1002.0,1002.0,Thundery outbreaks possible
RISHIKESH,2025-07-19 11:00:00,0.05,31.7,64,2.305555555555556,1001.0,1001.0,Thundery outbreaks possible
RISHIKESH,2025-07-19 12:00:00,0.05,31.9,63,2.305555555555556,1001.0,1001.0,Thundery outbreaks possible
RISHIKESH,2025-07-19 13:00:00,0.1,32.0,64,1.6944444444444442,1000.0,1000.0,Thundery outbreaks possible
RISHIKESH,2025-07-19 14:00:00,0.11,31.3,67,1.1111111111111112,1000.0,1000.0,Thundery outbreaks possible
RISHIKESH,2025-07-19 15:00:00,0.1,30.0,74,1.0,999.0,999.0,Thundery outbreaks possible
RISHIKESH,2025-07-19 16:00:00,0.04,28.7,79,1.5,999.0,999.0,Thundery outbreaks possible
